Total Line Failures,Steady State,Accumulation of Failed Capacities
2,-1,6116.0
2,2,6136.0
3,-1,6167.0
2,2,6140.0
3,-1,6140.0
2,-1,6136.0
2,2,6137.0
3,3,6165.0
4,-1,6158.0
2,-1,6135.0
2,2,6129.0
3,-1,6140.0
2,2,6179.0
3,-1,6211.0
2,2,6161.0
3,3,6152.0
4,-1,6155.0
2,2,6137.0
3,3,6165.0
4,-1,6217.0
2,-1,6149.0
2,2,6145.0
3,3,6141.0
4,-1,6184.0
2,2,6133.0
3,3,6153.0
4,4,6155.0
5,-1,6174.0
2,-1,6118.0
2,-1,6129.0
2,2,6139.0
3,3,6163.0
4,4,6163.0
5,5,6154.0
6,-1,6179.0
2,-1,6161.0
2,2,6107.0
3,3,6128.0
4,-1,6127.0
2,2,6154.0
3,3,6177.0
4,-1,6207.0
2,-1,6121.0
2,2,6130.0
3,3,6144.0
4,-1,6178.0
2,2,6155.0
3,3,6154.0
4,-1,6193.0
2,-1,6135.0
2,-1,6160.0
2,-1,6148.0
2,-1,6237.0
2,2,6144.0
3,3,6166.0
4,-1,6159.0
2,2,6137.0
3,3,6165.0
4,-1,6160.0
2,2,6135.0
3,3,6135.0
4,4,6166.0
5,-1,6161.0
2,-1,6141.0
2,-1,6135.0
2,-1,6165.0
2,2,6121.0
3,3,6121.0
4,-1,6121.0
2,-1,6130.0
2,-1,6113.0
2,2,6211.0
3,3,6154.0
4,4,6343.0
5,-1,6344.0
2,2,6219.0
3,-1,6211.0
2,-1,6128.0
2,2,6167.0
3,3,6163.0
4,4,6163.0
5,5,6115.0
6,6,6169.0
7,7,6295.0
8,8,6327.0
9,9,6311.0
10,-1,6301.0
2,-1,6207.0
2,-1,6111.0
2,-1,6140.0
2,2,6135.0
3,3,6179.0
4,4,6175.0
5,5,6173.0
6,6,6175.0
7,7,6227.0
8,8,6255.0
9,9,6265.0
10,10,6291.0
11,11,6297.0
12,12,6289.0
13,13,6272.0
14,14,6268.0
15,15,6272.0
16,-1,6262.0
2,2,6162.0
3,-1,6194.0
2,2,6133.0
3,3,6163.0
4,4,6160.0
5,5,6184.0
6,-1,6219.0
2,2,6137.0
3,3,6133.0
4,4,6133.0
5,5,6155.0
6,6,6142.0
7,-1,6195.0
2,2,6132.0
3,-1,6161.0
2,2,6136.0
3,3,6163.0
4,-1,6170.0
2,2,6138.0
3,3,6180.0
4,-1,6194.0
2,2,6165.0
3,3,6178.0
4,-1,6160.0
2,-1,6131.0
2,2,6132.0
3,3,6175.0
4,-1,6192.0
2,2,6137.0
3,3,6165.0
4,-1,6192.0
2,-1,6141.0
2,2,6138.0
3,-1,6143.0
2,-1,6137.0
2,2,6136.0
3,3,6167.0
4,4,6196.0
5,5,6241.0
6,6,6229.0
7,-1,6219.0
2,-1,6114.0
2,-1,6136.0
2,2,6137.0
3,3,6165.0
4,4,6193.0
5,-1,6194.0
2,2,6112.0
3,3,6165.0
4,4,6191.0
5,5,6228.0
6,-1,6229.0
2,2,6144.0
3,-1,6177.0
2,2,6135.0
3,3,6166.0
4,4,6160.0
5,-1,6160.0
2,2,6165.0
3,3,6166.0
4,-1,6193.0
2,2,6187.0
3,-1,6197.0
2,2,6142.0
3,-1,6147.0
2,2,6194.0
3,3,6174.0
4,4,6194.0
5,5,6212.0
6,6,6185.0
7,7,6190.0
8,-1,6192.0
2,-1,6126.0
2,-1,6139.0
2,-1,6124.0
2,-1,6137.0
2,2,6190.0
3,3,6184.0
4,4,6158.0
5,5,6128.0
6,6,6128.0
7,7,6128.0
8,8,6216.0
9,9,6220.0
10,10,6202.0
11,11,6202.0
12,-1,6185.0
2,2,6137.0
3,3,6166.0
4,-1,6193.0
2,2,6122.0
3,3,6158.0
4,4,6158.0
5,5,6143.0
6,-1,6143.0
2,-1,6127.0
2,2,6149.0
3,-1,6177.0
2,-1,6139.0
2,-1,6178.0
2,2,6136.0
3,3,6136.0
4,-1,6161.0
2,2,6121.0
3,3,6152.0
4,-1,6202.0
2,-1,6140.0
2,-1,6132.0
2,-1,6165.0
2,-1,6134.0
2,2,6128.0
3,-1,6163.0
2,-1,6138.0
2,2,6148.0
3,3,6124.0
4,-1,6153.0
2,2,6151.0
3,3,6138.0
4,-1,6158.0
2,2,6141.0
3,3,6166.0
4,-1,6193.0
2,-1,6129.0
2,2,6115.0
3,-1,6158.0
2,2,6174.0
3,3,6211.0
4,-1,6222.0
2,-1,6137.0
2,2,6171.0
3,3,6215.0
4,-1,6196.0
2,-1,6167.0
2,-1,6224.0
2,-1,6137.0
2,2,6177.0
3,3,6177.0
4,4,6205.0
5,5,6220.0
6,-1,6214.0
2,-1,6156.0
2,-1,6125.0
2,2,6137.0
3,3,6165.0
4,4,6159.0
5,-1,6195.0
2,2,6132.0
3,-1,6174.0
2,2,6178.0
3,-1,6288.0
2,2,6134.0
3,-1,6126.0
2,-1,6104.0
2,2,6138.0
3,3,6167.0
4,-1,6159.0
2,-1,6139.0
2,2,6134.0
3,-1,6165.0
2,2,6108.0
3,3,6145.0
4,4,6227.0
5,-1,6152.0
2,2,6132.0
3,-1,6161.0
2,2,6164.0
3,-1,6193.0
2,2,6131.0
3,3,6160.0
4,4,6161.0
5,5,6165.0
6,6,6159.0
7,-1,6208.0
2,-1,6169.0
2,2,6136.0
3,-1,6152.0
2,2,6139.0
3,3,6140.0
4,4,6138.0
5,5,6128.0
6,6,6116.0
7,-1,6157.0
2,-1,6141.0
2,2,6109.0
3,3,6121.0
4,4,6158.0
5,5,6184.0
6,6,6189.0
7,7,6189.0
8,-1,6175.0
2,-1,6098.0
2,2,6125.0
3,3,6139.0
4,4,6128.0
5,-1,6146.0
2,-1,6136.0
2,2,6169.0
3,-1,6163.0
2,-1,6140.0
2,-1,6136.0
2,-1,6129.0
2,-1,6174.0
2,2,6200.0
3,-1,6201.0
2,2,6130.0
3,3,6166.0
4,4,6196.0
5,5,6188.0
6,6,6221.0
7,7,6221.0
8,-1,6239.0
2,-1,6148.0
2,2,6171.0
3,3,6211.0
4,-1,6223.0
2,2,6141.0
3,3,6110.0
4,4,6109.0
5,-1,6091.0
2,2,6138.0
3,3,6156.0
4,-1,6158.0
2,-1,6121.0
2,2,6169.0
3,3,6171.0
4,4,6198.0
5,5,6151.0
6,-1,6146.0
2,2,6136.0
3,-1,6125.0
2,2,6161.0
3,3,6195.0
4,4,6201.0
5,-1,6215.0
2,-1,6171.0
2,2,6157.0
3,3,6163.0
4,4,6205.0
5,5,6253.0
6,-1,6253.0
2,-1,6163.0
2,2,6134.0
3,-1,6132.0
2,2,6158.0
3,-1,6154.0
2,-1,6161.0
2,2,6135.0
3,-1,6166.0
2,2,6154.0
3,3,6168.0
4,4,6151.0
5,5,6165.0
6,6,6186.0
7,7,6185.0
8,-1,6193.0
2,-1,6132.0
2,2,6132.0
3,3,6163.0
4,4,6188.0
5,-1,6184.0
2,2,6154.0
3,-1,6154.0
2,2,6171.0
3,3,6209.0
4,4,6241.0
5,-1,6281.0
2,-1,6144.0
2,-1,6178.0
2,2,6140.0
3,3,6172.0
4,4,6156.0
5,-1,6173.0
2,2,6128.0
3,-1,6129.0
2,2,6171.0
3,-1,6189.0
2,2,6164.0
3,3,6168.0
4,4,6204.0
5,5,6120.0
6,6,6167.0
7,7,6167.0
8,-1,6167.0
2,-1,6135.0
2,2,6153.0
3,-1,6180.0
2,2,6138.0
3,-1,6161.0
2,2,6140.0
3,3,6140.0
4,-1,6137.0
2,-1,6174.0
2,-1,6136.0
2,-1,6172.0
2,2,6166.0
3,-1,6259.0
2,2,6138.0
3,3,6165.0
4,-1,6165.0
2,2,6112.0
3,-1,6166.0
2,2,6142.0
3,3,6150.0
4,4,6148.0
5,-1,6146.0
2,2,6135.0
3,3,6126.0
4,4,6136.0
5,5,6117.0
6,-1,6303.0
2,2,6166.0
3,3,6163.0
4,4,6155.0
5,-1,6182.0
2,2,6150.0
3,3,6166.0
4,4,6191.0
5,5,6226.0
6,-1,6229.0
2,-1,6137.0
2,-1,6126.0
2,2,6165.0
3,3,6193.0
4,-1,6234.0
2,-1,6130.0
2,2,6143.0
3,3,6172.0
4,4,6159.0
5,5,6167.0
6,6,6140.0
7,7,6149.0
8,8,6175.0
9,-1,6175.0
2,2,6126.0
3,-1,6125.0
2,-1,6160.0
2,2,6179.0
3,3,6209.0
4,4,6212.0
5,5,6231.0
6,6,6262.0
7,-1,6268.0
2,2,6129.0
3,3,6130.0
4,4,6129.0
5,5,6129.0
6,-1,6128.0
2,-1,6165.0
2,2,6137.0
3,-1,6148.0
2,-1,6178.0
2,-1,6138.0
2,2,6221.0
3,3,6213.0
4,4,6155.0
5,-1,6134.0
2,2,6144.0
3,3,6166.0
4,4,6193.0
5,-1,6221.0
2,-1,6132.0
2,2,6133.0
3,3,6128.0
4,4,6153.0
5,-1,6153.0
2,2,6124.0
3,-1,6162.0
2,-1,6133.0
2,-1,6137.0
2,-1,6138.0
2,-1,6158.0
2,2,6125.0
3,3,6148.0
4,-1,6186.0
2,-1,6140.0
2,-1,6184.0
2,2,6138.0
3,3,6124.0
4,4,6124.0
5,-1,6127.0
2,2,6094.0
3,3,6091.0
4,-1,6071.0
2,-1,6125.0
2,2,6135.0
3,-1,6135.0
2,2,6167.0
3,3,6123.0
4,-1,6111.0
2,-1,6164.0
2,-1,6202.0
2,-1,6141.0
2,2,6156.0
3,3,6182.0
4,-1,6167.0
2,2,6137.0
3,3,6165.0
4,4,6159.0
5,-1,6215.0
2,2,6188.0
3,3,6215.0
4,4,6224.0
5,-1,6224.0
2,-1,6181.0
2,2,6137.0
3,3,6133.0
4,-1,6133.0
2,2,6125.0
3,3,6154.0
4,4,6147.0
5,-1,6142.0
2,2,6156.0
3,3,6163.0
4,-1,6198.0
2,2,6137.0
3,3,6136.0
4,4,6110.0
5,5,6114.0
6,-1,6124.0
2,-1,6136.0
2,-1,6118.0
2,-1,6125.0
2,2,6137.0
3,3,6169.0
4,-1,6122.0
2,2,6162.0
3,3,6163.0
4,-1,6161.0
2,2,6145.0
3,-1,6168.0
2,-1,6139.0
2,-1,6161.0
2,-1,6136.0
2,2,6142.0
3,-1,6138.0
2,2,6135.0
3,3,6175.0
4,-1,6222.0
2,2,6137.0
3,3,6165.0
4,-1,6158.0
2,2,6172.0
3,3,6204.0
4,4,6216.0
5,-1,6214.0
2,-1,6133.0
2,-1,6157.0
2,2,6136.0
3,-1,6136.0
2,2,6136.0
3,-1,6160.0
2,2,6138.0
3,-1,6126.0
2,2,6158.0
3,-1,6203.0
2,2,6165.0
3,3,6165.0
4,4,6196.0
5,5,6231.0
6,6,6268.0
7,7,6267.0
8,8,6268.0
9,9,6266.0
10,10,6269.0
11,11,6269.0
12,12,6266.0
13,13,6247.0
14,-1,6334.0
2,-1,6138.0
2,2,6200.0
3,3,6241.0
4,-1,6252.0
2,-1,6138.0
2,-1,6152.0
2,-1,6133.0
2,-1,6228.0
2,2,6111.0
3,3,6168.0
4,-1,6149.0
2,-1,6120.0
2,2,6135.0
3,-1,6172.0
2,-1,6136.0
2,2,6203.0
3,3,6203.0
4,4,6167.0
5,5,6167.0
6,6,6168.0
7,7,6205.0
8,-1,6205.0
2,-1,6174.0
2,-1,6109.0
2,2,6140.0
3,-1,6159.0
2,-1,6135.0
2,2,6134.0
3,3,6147.0
4,4,6157.0
5,-1,6180.0
2,2,6099.0
3,-1,6116.0
2,-1,6137.0
2,2,6203.0
3,3,6146.0
4,-1,6383.0
2,-1,6137.0
2,2,6161.0
3,-1,6183.0
2,-1,6136.0
2,2,6157.0
3,-1,6163.0
2,2,6135.0
3,3,6086.0
4,4,6129.0
5,5,6147.0
6,6,6186.0
7,-1,6124.0
2,-1,6136.0
2,2,6196.0
3,3,6192.0
4,-1,6178.0
2,2,6137.0
3,-1,6166.0
2,2,6139.0
3,3,6164.0
4,-1,6160.0
2,-1,6137.0
2,2,6172.0
3,3,6204.0
4,4,6204.0
5,5,6185.0
6,-1,6172.0
2,-1,6177.0
2,2,6148.0
3,-1,6161.0
2,-1,6137.0
2,2,6161.0
3,-1,6193.0
2,-1,6145.0
2,2,6138.0
3,-1,6190.0
2,2,6137.0
3,3,6165.0
4,4,6159.0
5,-1,6161.0
2,2,6136.0
3,3,6136.0
4,-1,6136.0
2,2,6177.0
3,-1,6204.0
2,-1,6099.0
2,-1,6144.0
2,2,6132.0
3,-1,6161.0
2,-1,6160.0
2,2,6140.0
3,3,6130.0
4,4,6155.0
5,5,6207.0
6,-1,6202.0
2,-1,6166.0
2,2,6164.0
3,3,6183.0
4,4,6164.0
5,5,6200.0
6,6,6200.0
7,7,6198.0
8,8,6199.0
9,9,6197.0
10,10,6201.0
11,11,6201.0
12,-1,6202.0
2,2,6152.0
3,3,6152.0
4,-1,6203.0
2,2,6132.0
3,-1,6163.0
2,-1,6381.0
2,2,6137.0
3,3,6165.0
4,4,6159.0
5,-1,6194.0
2,2,6166.0
3,3,6164.0
4,4,6166.0
5,-1,6194.0
2,-1,6138.0
2,2,6209.0
3,3,6230.0
4,4,6199.0
5,-1,6198.0
2,2,6131.0
3,3,6126.0
4,4,6092.0
5,5,6104.0
6,6,6104.0
7,-1,6121.0
2,2,6139.0
3,3,6139.0
4,4,6152.0
5,5,6153.0
6,6,6176.0
7,7,6148.0
8,8,6117.0
9,-1,6125.0
2,2,6133.0
3,3,6160.0
4,4,6211.0
5,-1,6232.0
2,-1,6151.0
2,-1,6126.0
2,2,6160.0
3,3,6167.0
4,4,6202.0
5,-1,6194.0
2,-1,6160.0
2,-1,6135.0
2,2,6136.0
3,3,6136.0
4,4,6136.0
5,-1,6123.0
2,2,6209.0
3,3,6206.0
4,4,6159.0
5,5,6256.0
6,-1,6271.0
2,2,6141.0
3,-1,6165.0
2,2,6165.0
3,-1,6145.0
2,-1,6140.0
2,-1,6126.0
2,2,6164.0
3,3,6146.0
4,4,6179.0
5,-1,6216.0
2,-1,6137.0
2,2,6163.0
3,3,6166.0
4,4,6166.0
5,5,6167.0
6,6,6167.0
7,7,6168.0
8,8,6108.0
9,9,6132.0
10,10,6101.0
11,-1,6164.0
2,2,6165.0
3,3,6195.0
4,-1,6231.0
2,2,6113.0
3,3,6102.0
4,-1,6102.0
2,-1,6135.0
2,2,6136.0
3,3,6165.0
4,4,6159.0
5,5,6154.0
6,-1,6188.0
2,-1,6136.0
2,2,6137.0
3,3,6137.0
4,4,6137.0
5,5,6136.0
6,6,6163.0
7,-1,6165.0
2,-1,6152.0
2,-1,6136.0
2,2,6141.0
3,3,6156.0
4,4,6197.0
5,5,6201.0
6,6,6194.0
7,-1,6240.0
2,-1,6178.0
2,2,6140.0
3,-1,6135.0
2,-1,6165.0
2,-1,6150.0
2,-1,6174.0
2,2,6179.0
3,-1,6209.0
2,2,6132.0
3,3,6161.0
4,4,6185.0
5,-1,6223.0
2,2,6194.0
3,3,6315.0
4,4,6315.0
5,5,6312.0
6,6,6288.0
7,7,6289.0
8,8,6307.0
9,9,6428.0
10,10,6363.0
11,11,6289.0
12,-1,6289.0
2,2,6200.0
3,3,6154.0
4,-1,6200.0
2,2,6212.0
3,3,6212.0
4,4,6211.0
5,5,6211.0
6,6,6212.0
7,-1,6212.0
2,2,6150.0
3,3,6166.0
4,-1,6191.0
2,-1,6166.0
2,-1,6136.0
2,2,6137.0
3,3,6144.0
4,-1,6146.0
2,-1,6126.0
2,2,6212.0
3,3,6213.0
4,4,6212.0
5,5,6213.0
6,6,6213.0
7,7,6213.0
8,8,6267.0
9,-1,6267.0
2,-1,6133.0
2,2,6094.0
3,-1,6150.0
2,2,6153.0
3,3,6146.0
4,4,6115.0
5,-1,6110.0
2,-1,6153.0
2,2,6217.0
3,3,6297.0
4,4,6295.0
5,-1,6193.0
2,-1,6142.0
2,2,6142.0
3,3,6140.0
4,-1,6128.0
2,2,6178.0
3,-1,6210.0
2,2,6136.0
3,3,6164.0
4,4,6160.0
5,-1,6186.0
2,2,6132.0
3,-1,6178.0
2,2,6139.0
3,3,6160.0
4,-1,6191.0
2,2,6136.0
3,-1,6132.0
2,2,6149.0
3,3,6181.0
4,4,6172.0
5,5,6172.0
6,6,6172.0
7,-1,6171.0
2,-1,6151.0
2,-1,6138.0
2,-1,6182.0
2,-1,6111.0
2,2,6196.0
3,3,6280.0
4,4,6301.0
5,-1,6302.0
2,2,6149.0
3,3,6180.0
4,4,6209.0
5,5,6252.0
6,6,6249.0
7,7,6250.0
8,-1,6248.0
2,2,6113.0
3,3,6167.0
4,-1,6195.0
2,-1,6109.0
2,2,6139.0
3,-1,6142.0
2,2,6174.0
3,3,6211.0
4,4,6243.0
5,-1,6282.0
2,2,6112.0
3,3,6113.0
4,-1,6163.0
2,2,6137.0
3,3,6166.0
4,4,6190.0
5,5,6189.0
6,6,6228.0
7,-1,6220.0
2,2,6143.0
3,3,6157.0
4,-1,6192.0
2,2,6179.0
3,-1,6209.0
2,-1,6163.0
2,2,6113.0
3,3,6165.0
4,-1,6175.0
2,-1,6137.0
2,-1,6116.0
2,2,6105.0
3,3,6160.0
4,-1,6152.0
2,2,6148.0
3,-1,6193.0
2,2,6136.0
3,3,6165.0
4,-1,6193.0
2,2,6132.0
3,3,6164.0
4,4,6185.0
5,5,6192.0
6,6,6211.0
7,7,6239.0
8,8,6226.0
9,9,6226.0
10,10,6226.0
11,11,6226.0
12,-1,6226.0
2,2,6141.0
3,3,6164.0
4,-1,6149.0
2,2,6099.0
3,-1,6115.0
2,-1,6141.0
2,-1,6155.0
2,2,6138.0
3,-1,6167.0
2,2,6112.0
3,-1,6097.0
2,-1,6179.0
2,-1,6203.0
2,2,6142.0
3,-1,6169.0
2,2,6134.0
3,3,6137.0
4,4,6170.0
5,-1,6185.0
2,-1,6137.0
2,-1,6119.0
2,-1,6179.0
2,2,6162.0
3,-1,6208.0
2,-1,6182.0
2,2,6128.0
3,-1,6130.0
2,-1,6155.0
2,2,6157.0
3,3,6193.0
4,4,6189.0
5,5,6183.0
6,6,6184.0
7,7,6349.0
8,8,6218.0
9,9,6297.0
10,10,6223.0
11,11,6338.0
12,12,6337.0
13,-1,6314.0
2,-1,6135.0
2,-1,6188.0
2,2,6159.0
3,-1,6301.0
2,-1,6151.0
2,2,6139.0
3,3,6160.0
4,4,6206.0
5,5,6177.0
6,-1,6158.0
2,-1,6139.0
2,2,6100.0
3,3,6107.0
4,4,6361.0
5,-1,6345.0
2,2,6094.0
3,3,6117.0
4,-1,6091.0
2,2,6139.0
3,3,6176.0
4,-1,6175.0
2,2,6167.0
3,3,6171.0
4,-1,6188.0
2,-1,6138.0
2,-1,6158.0
2,2,6135.0
3,-1,6172.0
2,2,6143.0
3,3,6159.0
4,4,6137.0
5,5,6133.0
6,6,6099.0
7,-1,6125.0
2,2,6153.0
3,3,6132.0
4,4,6162.0
5,-1,6194.0
2,-1,6174.0
2,-1,6134.0
2,-1,6150.0
2,2,6109.0
3,3,6104.0
4,4,6174.0
5,-1,6135.0
2,2,6137.0
3,3,6149.0
4,-1,6146.0
2,2,6140.0
3,-1,6168.0
2,2,6140.0
3,3,6177.0
4,4,6177.0
5,5,6213.0
6,-1,6246.0
2,-1,6137.0
2,-1,6158.0
2,2,6121.0
3,-1,6138.0
2,-1,6156.0
2,2,6160.0
3,-1,6176.0
2,2,6137.0
3,-1,6165.0
2,-1,6125.0
2,-1,6134.0
2,2,6173.0
3,3,6214.0
4,4,6248.0
5,5,6214.0
6,-1,6238.0
2,2,6148.0
3,-1,6166.0
2,-1,6136.0
2,-1,6137.0
2,2,6149.0
3,-1,6166.0
2,-1,6161.0
2,2,6194.0
3,-1,6194.0
2,2,6126.0
3,3,6158.0
4,4,6145.0
5,5,6188.0
6,-1,6184.0
2,-1,6140.0
2,2,6164.0
3,3,6196.0
4,4,6204.0
5,5,6328.0
6,6,6361.0
7,7,6393.0
8,-1,6149.0
2,2,6176.0
3,3,6206.0
4,4,6222.0
5,-1,6249.0
2,2,6214.0
3,3,6182.0
4,-1,6182.0
2,2,6139.0
3,3,6148.0
4,-1,6139.0
2,-1,6133.0
2,2,6099.0
3,-1,6116.0
2,-1,6188.0
2,2,6153.0
3,-1,6152.0
2,-1,6114.0
2,-1,6150.0
2,2,6111.0
3,-1,6168.0
2,-1,6166.0
2,-1,6136.0
2,2,6136.0
3,3,6131.0
4,-1,6159.0
2,-1,6125.0
2,-1,6147.0
2,2,6136.0
3,3,6136.0
4,-1,6137.0
2,2,6144.0
3,-1,6221.0
2,2,6136.0
3,3,6135.0
4,4,6108.0
5,-1,6091.0
2,2,6137.0
3,3,6165.0
4,4,6193.0
5,5,6185.0
6,6,6185.0
7,7,6225.0
8,8,6175.0
9,9,6177.0
10,10,6177.0
11,-1,6150.0
2,-1,6144.0
2,2,6165.0
3,3,6195.0
4,-1,6200.0
2,-1,6143.0
2,2,6127.0
3,3,6149.0
4,4,6195.0
5,-1,6237.0
2,2,6142.0
3,-1,6167.0
2,2,6162.0
3,3,6163.0
4,-1,6180.0
2,-1,6152.0
2,-1,6162.0
2,-1,6136.0
2,2,6212.0
3,3,6212.0
4,-1,6181.0
2,2,6134.0
3,3,6141.0
4,-1,6143.0
2,2,6142.0
3,3,6140.0
4,4,6128.0
5,5,6156.0
6,-1,6173.0
2,2,6255.0
3,3,6218.0
4,4,6218.0
5,5,6250.0
6,6,6247.0
7,-1,6206.0
2,-1,6163.0
2,-1,6137.0
2,2,6138.0
3,3,6302.0
4,4,6325.0
5,-1,6356.0
2,2,6121.0
3,-1,6121.0
2,2,6140.0
3,-1,6167.0
2,2,6137.0
3,3,6165.0
4,-1,6158.0
2,-1,6207.0
2,2,6422.0
3,3,6348.0
4,-1,6336.0
2,-1,6126.0
2,-1,6137.0
2,2,6143.0
3,-1,6141.0
2,2,6127.0
3,-1,6152.0
2,2,6166.0
3,3,6167.0
4,4,6310.0
5,5,6312.0
6,-1,6303.0
2,2,6152.0
3,3,6176.0
4,-1,6175.0
2,2,6137.0
3,3,6137.0
4,4,6165.0
5,5,6160.0
6,-1,6195.0
2,2,6112.0
3,3,6169.0
4,4,6153.0
5,5,6125.0
6,6,6169.0
7,7,6171.0
8,-1,6298.0
2,2,6144.0
3,3,6166.0
4,4,6192.0
5,5,6185.0
6,6,6220.0
7,-1,6221.0
2,2,6141.0
3,3,6168.0
4,4,6157.0
5,5,6191.0
6,6,6233.0
7,-1,6227.0
2,2,6229.0
3,3,6190.0
4,4,6230.0
5,5,6230.0
6,6,6230.0
7,7,6228.0
8,8,6228.0
9,9,6228.0
10,10,6228.0
11,-1,6228.0
2,-1,6118.0
2,-1,6159.0
2,-1,6138.0
2,2,6113.0
3,3,6166.0
4,4,6182.0
5,5,6113.0
6,-1,6216.0
2,-1,6170.0
2,2,6129.0
3,3,6155.0
4,-1,6182.0
2,-1,6137.0
2,2,6155.0
3,-1,6144.0
2,-1,6140.0
2,2,6166.0
3,-1,6197.0
2,2,6203.0
3,3,6213.0
4,-1,6347.0
2,2,6138.0
3,-1,6135.0
2,-1,6178.0
2,2,6141.0
3,3,6168.0
4,-1,6162.0
2,-1,6137.0
2,-1,6160.0
2,-1,6136.0
2,-1,6137.0
2,-1,6137.0
2,-1,6136.0
2,2,6132.0
3,3,6174.0
4,-1,6192.0
2,-1,6137.0
2,-1,6138.0
2,-1,6155.0
2,-1,6137.0
2,2,6161.0
3,3,6193.0
4,4,6186.0
5,5,6149.0
6,6,6179.0
7,7,6178.0
8,8,6303.0
9,9,6303.0
10,10,6303.0
11,-1,6298.0
2,2,6163.0
3,3,6167.0
4,-1,6212.0
2,2,6121.0
3,3,6142.0
4,4,6178.0
5,5,6179.0
6,-1,6178.0
2,2,6104.0
3,3,6093.0
4,4,6069.0
5,-1,6062.0
2,2,6124.0
3,-1,6137.0
2,-1,6137.0
2,2,6130.0
3,3,6152.0
4,4,6173.0
5,-1,6186.0
2,-1,6112.0
2,2,6116.0
3,-1,6123.0
2,-1,6130.0
2,2,6142.0
3,-1,6173.0
2,-1,6128.0
2,2,6121.0
3,-1,6156.0
2,-1,6238.0
2,2,6138.0
3,3,6138.0
4,4,6161.0
5,5,6182.0
6,6,6213.0
7,7,6213.0
8,8,6213.0
9,9,6212.0
10,10,6212.0
11,-1,6212.0
2,2,6376.0
3,-1,6333.0
2,-1,6138.0
2,2,6139.0
3,3,6164.0
4,-1,6160.0
2,2,6137.0
3,-1,6147.0
2,2,6150.0
3,-1,6165.0
2,2,6143.0
3,-1,6172.0
2,-1,6133.0
2,2,6159.0
3,-1,6155.0
2,2,6147.0
3,3,6172.0
4,4,6199.0
5,-1,6237.0
2,2,6177.0
3,3,6208.0
4,-1,6240.0
2,-1,6144.0
2,2,6147.0
3,3,6156.0
4,4,6123.0
5,5,6170.0
6,-1,6171.0
2,2,6138.0
3,3,6138.0
4,-1,6138.0
2,2,6136.0
3,3,6183.0
4,4,6176.0
5,5,6201.0
6,-1,6204.0
2,-1,6136.0
2,2,6138.0
3,3,6127.0
4,4,6144.0
5,-1,6150.0
2,-1,6136.0
2,2,6136.0
3,-1,6160.0
2,2,6223.0
3,3,6188.0
4,-1,6189.0
2,2,6136.0
3,3,6159.0
4,-1,6187.0
2,-1,6136.0
2,2,6125.0
3,3,6118.0
4,-1,6184.0
2,-1,6152.0
2,-1,6136.0
2,2,6138.0
3,-1,6181.0
2,-1,6139.0
2,2,6136.0
3,-1,6165.0
2,2,6184.0
3,3,6184.0
4,4,6171.0
5,-1,6220.0
2,2,6137.0
3,-1,6166.0
2,2,6146.0
3,3,6166.0
4,4,6166.0
5,5,6173.0
6,6,6172.0
7,7,6173.0
8,8,6172.0
9,-1,6173.0
2,-1,6395.0
2,-1,6176.0
2,2,6169.0
3,3,6192.0
4,4,6147.0
5,5,6184.0
6,6,6225.0
7,7,6228.0
8,-1,6301.0
2,2,6135.0
3,3,6128.0
4,-1,6131.0
2,2,6138.0
3,3,6165.0
4,4,6178.0
5,5,6191.0
6,6,6207.0
7,-1,6304.0
2,-1,6167.0
2,-1,6164.0
2,2,6137.0
3,-1,6167.0
2,2,6136.0
3,-1,6165.0
2,2,6158.0
3,3,6164.0
4,4,6168.0
5,5,6222.0
6,6,6213.0
7,-1,6253.0
2,-1,6150.0
2,2,6195.0
3,-1,6193.0
2,-1,6135.0
2,2,6136.0
3,3,6167.0
4,4,6196.0
5,5,6241.0
6,6,6229.0
7,7,6229.0
8,8,6229.0
9,-1,6229.0
2,-1,6153.0
2,2,6141.0
3,3,6161.0
4,4,6160.0
5,5,6158.0
6,-1,6159.0
2,2,6152.0
3,-1,6189.0
2,-1,6113.0
2,2,6103.0
3,3,6089.0
4,-1,6078.0
2,2,6136.0
3,-1,6165.0
2,2,6136.0
3,3,6165.0
4,-1,6194.0
2,-1,6150.0
2,-1,6133.0
2,-1,6126.0
2,-1,6131.0
2,-1,6214.0
2,-1,6137.0
2,-1,6212.0
2,2,6179.0
3,3,6222.0
4,4,6223.0
5,5,6223.0
6,-1,6223.0
2,2,6203.0
3,-1,6169.0
2,2,6108.0
3,-1,6107.0
2,2,6137.0
3,-1,6166.0
2,2,6138.0
3,-1,6165.0
2,2,6135.0
3,-1,6156.0
2,2,6170.0
3,-1,6164.0
2,2,6209.0
3,-1,6277.0
2,2,6133.0
3,3,6123.0
4,4,6148.0
5,5,6095.0
6,6,6111.0
7,-1,6171.0
2,-1,6203.0
2,-1,6143.0
2,-1,6167.0
2,-1,6154.0
2,-1,6124.0
2,-1,6179.0
2,2,6138.0
3,-1,6140.0
2,2,6138.0
3,-1,6170.0
2,-1,6125.0
2,-1,6136.0
2,-1,6138.0
2,-1,6129.0
2,-1,6139.0
2,2,6128.0
3,-1,6130.0
2,2,6108.0
3,3,6145.0
4,-1,6148.0
2,-1,6130.0
2,-1,6147.0
2,-1,6149.0
2,-1,6136.0
2,-1,6137.0
2,-1,6130.0
