Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Demand-Loadshed Difference,Generation
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,90,100.0,6163.0,6163.0,813.340000000001,2003.200459962044
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,7,50.0,6155.0,6155.0,821.340000000001,1952.3331030426586
5,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,33,50.0,6182.0,6182.0,794.340000000001,1934.0729612022415
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6150.0,6150.0,826.340000000001,2064.684991464221
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6166.0,6166.0,810.340000000001,2004.092791239358
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,33,50.0,6191.0,6191.0,785.340000000001,1957.0872466944766
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,178,100.0,6226.0,6226.0,750.340000000001,1947.212934166689
6,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,31,200.0,6229.0,6229.0,747.340000000001,1832.4723305600317
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6137.0,6137.0,839.340000000001,2033.8852137974939
2,50.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6126.0,6126.0,850.340000000001,2043.9922034581405
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6165.0,6165.0,811.340000000001,2004.0734372112622
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,33,50.0,6193.0,6193.0,783.340000000001,1958.2343106600274
4,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,31,200.0,6234.0,6234.0,742.340000000001,1846.1482411069408
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6130.0,6130.0,846.340000000001,2065.653962488383
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6143.0,6143.0,833.340000000001,2079.3888230435687
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6172.0,6172.0,804.340000000001,2002.2848747388139
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,7,50.0,6159.0,6159.0,817.340000000001,1951.7410601080826
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,109,50.0,6167.0,6167.0,809.340000000001,1924.3713929091607
6,0.0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,43,50.0,6140.0,6140.0,836.340000000001,1947.205276535267
7,0.0,-1.0,-1.0,6976.340000000001,7,50.0,200.0,33,50.0,6149.0,6149.0,827.340000000001,1915.3122590631128
8,0.0,-1.0,-1.0,6976.340000000001,8,50.0,200.0,31,200.0,6175.0,6175.0,801.340000000001,1815.65086793485
9,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,138,50.0,6175.0,6175.0,801.340000000001,1816.1908341059957
2,50.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6126.0,6126.0,850.340000000001,2044.65217642237
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,50.0,9,50.0,6125.0,6125.0,851.340000000001,2035.607814689056
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6160.0,6160.0,816.340000000001,2062.5450835399797
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6179.0,6179.0,797.340000000001,2027.8993860163314
3,0.0,-1.0,-1.0,6976.340000000001,3,100.0,200.0,38,200.0,6209.0,6209.0,767.340000000001,1982.1038288130517
4,0.0,-1.0,-1.0,6976.340000000001,4,100.0,200.0,90,100.0,6212.0,6212.0,764.340000000001,1980.2103832796415
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,33,50.0,6231.0,6231.0,745.340000000001,1926.5885659202245
6,0.0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,31,200.0,6262.0,6262.0,714.340000000001,1814.4613056924481
7,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,108,50.0,6268.0,6268.0,708.340000000001,1795.227808810997
2,800.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6129.0,6129.0,847.340000000001,2150.604805534453
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,800.0,138,50.0,6130.0,6130.0,846.340000000001,2150.5964398068736
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,800.0,142,50.0,6129.0,6129.0,847.340000000001,2151.545767080329
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,800.0,139,100.0,6129.0,6129.0,847.340000000001,2150.292774858552
6,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,800.0,141,200.0,6128.0,6128.0,848.340000000001,2149.8111461516382
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6165.0,6165.0,811.340000000001,2049.6723792467783
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6137.0,6137.0,839.340000000001,2064.821405593132
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6148.0,6148.0,828.340000000001,2001.858807457051
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6178.0,6178.0,798.340000000001,1859.2193480455778
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6138.0,6138.0,838.340000000001,2064.840760292486
2,800.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6221.0,6221.0,755.340000000001,2158.9258255849277
3,0.0,-1.0,-1.0,6976.340000000001,3,100.0,800.0,38,200.0,6213.0,6213.0,763.340000000001,2000.7075345457158
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,800.0,33,50.0,6155.0,6155.0,821.340000000001,2000.6286777664993
5,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,800.0,31,200.0,6134.0,6134.0,842.340000000001,1863.5346313693437
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6144.0,6144.0,832.340000000001,2070.170170123523
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6166.0,6166.0,810.340000000001,2004.0723520376882
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,33,50.0,6193.0,6193.0,783.340000000001,1951.7668208827934
5,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,31,200.0,6221.0,6221.0,755.340000000001,1841.528441365058
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6132.0,6132.0,844.340000000001,2056.999032608526
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6133.0,6133.0,843.340000000001,2114.4520781095807
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,100.0,7,50.0,6128.0,6128.0,848.340000000001,2092.0817875460843
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,38,200.0,6153.0,6153.0,823.340000000001,1969.7713808926421
5,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,138,50.0,6153.0,6153.0,823.340000000001,1969.771459018631
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6124.0,6124.0,852.340000000001,2036.3148768188858
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6162.0,6162.0,814.340000000001,1986.5121076915573
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6133.0,6133.0,843.340000000001,2075.8398779899744
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6137.0,6137.0,839.340000000001,2064.3712649542886
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6138.0,6138.0,838.340000000001,2070.118062755031
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6158.0,6158.0,818.340000000001,2067.544815459808
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6125.0,6125.0,851.340000000001,2044.3712995458711
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,100.0,33,50.0,6148.0,6148.0,828.340000000001,2094.095225732924
4,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6186.0,6186.0,790.340000000001,1923.7960159910542
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6140.0,6140.0,836.340000000001,2036.9367458741362
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6184.0,6184.0,792.340000000001,2047.2099402272825
2,400.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6138.0,6138.0,838.340000000001,2072.9764060162024
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,400.0,9,50.0,6124.0,6124.0,852.340000000001,2050.055882862522
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,400.0,137,50.0,6124.0,6124.0,852.340000000001,2050.05587913225
5,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,400.0,90,100.0,6127.0,6127.0,849.340000000001,2050.6299887571977
2,400.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6094.0,6094.0,882.340000000001,1897.2853832924336
3,0.0,-1.0,-1.0,6976.340000000001,3,100.0,400.0,38,200.0,6091.0,6091.0,885.340000000001,1911.3887326067656
4,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,400.0,33,50.0,6071.0,6071.0,905.340000000001,1828.5375530925091
2,50.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6125.0,6125.0,851.340000000001,2061.150550552365
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6135.0,6135.0,841.340000000001,2064.8072901976484
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,100.0,137,50.0,6135.0,6135.0,841.340000000001,2063.6606939827275
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6167.0,6167.0,809.340000000001,2036.606395293394
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,100.0,107,50.0,6123.0,6123.0,853.340000000001,1954.7368440806456
4,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6111.0,6111.0,865.340000000001,1950.8440234297802
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6164.0,6164.0,812.340000000001,2035.7540940602917
2,800.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6202.0,6202.0,774.340000000001,2109.89066000372
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6141.0,6141.0,835.340000000001,2066.8445741598357
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6156.0,6156.0,820.340000000001,2065.336102536491
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6182.0,6182.0,794.340000000001,2004.062003623998
4,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,109,50.0,6167.0,6167.0,809.340000000001,1964.130553404612
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6137.0,6137.0,839.340000000001,2063.3403788783485
3,0.0,-1.0,-1.0,6976.340000000001,3,100.0,200.0,38,200.0,6165.0,6165.0,811.340000000001,2004.0757035869583
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,109,50.0,6159.0,6159.0,817.340000000001,1962.4596177616381
5,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,98,50.0,6215.0,6215.0,761.340000000001,1950.684876058057
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6188.0,6188.0,788.340000000001,2022.2550450999465
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6215.0,6215.0,761.340000000001,1977.580969851411
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,9,50.0,6224.0,6224.0,752.340000000001,1954.0794443787167
5,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,138,50.0,6224.0,6224.0,752.340000000001,1954.0795471916292
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6181.0,6181.0,795.340000000001,2002.6697069243423
2,50.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6137.0,6137.0,839.340000000001,2066.764464295192
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,50.0,9,50.0,6133.0,6133.0,843.340000000001,2049.4519701686468
4,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,50.0,137,50.0,6133.0,6133.0,843.340000000001,2048.5321067838063
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6125.0,6125.0,851.340000000001,2053.0929366117425
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6154.0,6154.0,822.340000000001,1987.9711904339986
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,33,50.0,6147.0,6147.0,829.340000000001,1953.024755104746
5,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,7,50.0,6142.0,6142.0,834.340000000001,1921.066976184016
2,50.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6156.0,6156.0,820.340000000001,1993.768040857145
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6163.0,6163.0,813.340000000001,1953.335278446205
4,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,33,50.0,6198.0,6198.0,778.340000000001,1929.6975023384007
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6137.0,6137.0,839.340000000001,2078.1527773125044
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,100.0,9,50.0,6136.0,6136.0,840.340000000001,2056.190655681771
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,100.0,107,50.0,6110.0,6110.0,866.340000000001,2007.82434520006
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,38,200.0,6114.0,6114.0,862.340000000001,1928.3475833004386
6,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,33,50.0,6124.0,6124.0,852.340000000001,1871.9752969677497
2,50.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6136.0,6136.0,840.340000000001,2053.132186939421
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6118.0,6118.0,858.340000000001,2060.4762848318474
2,50.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6125.0,6125.0,851.340000000001,2044.7616744937097
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6137.0,6137.0,839.340000000001,2010.5084874881354
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,107,50.0,6169.0,6169.0,807.340000000001,1936.9030026199657
4,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6122.0,6122.0,854.340000000001,1915.5761533229916
2,50.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6162.0,6162.0,814.340000000001,2070.425196164177
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,50.0,138,50.0,6163.0,6163.0,813.340000000001,2070.4573164822937
4,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,50.0,137,50.0,6161.0,6161.0,815.340000000001,2070.3269017961206
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6145.0,6145.0,831.340000000001,2063.705745364148
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6168.0,6168.0,808.340000000001,1994.2433134350458
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6139.0,6139.0,837.340000000001,2042.4581046631602
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6161.0,6161.0,815.340000000001,2050.2667285830184
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6136.0,6136.0,840.340000000001,2065.904385015568
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6142.0,6142.0,834.340000000001,2063.845675879268
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,100.0,107,50.0,6138.0,6138.0,838.340000000001,2064.2962678627227
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6135.0,6135.0,841.340000000001,2023.5947342813163
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,11,50.0,6175.0,6175.0,801.340000000001,1988.8221526374466
4,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6222.0,6222.0,754.340000000001,1927.3213861565418
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6137.0,6137.0,839.340000000001,2063.3655506367595
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6165.0,6165.0,811.340000000001,2004.0755558664
4,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,7,50.0,6158.0,6158.0,818.340000000001,1952.4085683184985
2,50.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6172.0,6172.0,804.340000000001,2021.056076742413
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6204.0,6204.0,772.340000000001,1980.0326220626446
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,7,50.0,6216.0,6216.0,760.340000000001,1951.8836667449407
5,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,107,50.0,6214.0,6214.0,762.340000000001,1931.349185525584
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6133.0,6133.0,843.340000000001,2075.4893278779005
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6157.0,6157.0,819.340000000001,2064.9619392568966
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6136.0,6136.0,840.340000000001,2060.652891598714
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,138,50.0,6136.0,6136.0,840.340000000001,2060.7706389147547
2,50.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6136.0,6136.0,840.340000000001,2052.564632255097
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6160.0,6160.0,816.340000000001,1985.9256871702976
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6138.0,6138.0,838.340000000001,2064.461473698795
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,9,50.0,6126.0,6126.0,850.340000000001,2049.289520909591
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6158.0,6158.0,818.340000000001,1994.272498990489
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,33,50.0,6203.0,6203.0,773.340000000001,1955.6137991344174
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6165.0,6165.0,811.340000000001,2046.928397130113
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,138,50.0,6165.0,6165.0,811.340000000001,2047.3566721449781
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,38,200.0,6196.0,6196.0,780.340000000001,1995.1791756998705
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,33,50.0,6231.0,6231.0,745.340000000001,1940.9394153221265
6,0.0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,31,200.0,6268.0,6268.0,708.340000000001,1823.7520002080819
7,0.0,-1.0,-1.0,6976.340000000001,7,50.0,200.0,139,100.0,6267.0,6267.0,709.340000000001,1822.255291451615
8,0.0,-1.0,-1.0,6976.340000000001,8,50.0,200.0,142,50.0,6268.0,6268.0,708.340000000001,1823.3631878891906
9,0.0,-1.0,-1.0,6976.340000000001,9,50.0,200.0,141,200.0,6266.0,6266.0,710.340000000001,1820.011666878018
10,0.0,-1.0,-1.0,6976.340000000001,10,50.0,200.0,137,50.0,6269.0,6269.0,707.340000000001,1825.1251705486125
11,0.0,-1.0,-1.0,6976.340000000001,11,50.0,200.0,136,50.0,6269.0,6269.0,707.340000000001,1825.1591422591223
12,0.0,-1.0,-1.0,6976.340000000001,12,50.0,200.0,108,50.0,6266.0,6266.0,710.340000000001,1808.2807260537659
13,0.0,-1.0,-1.0,6976.340000000001,13,50.0,200.0,116,100.0,6247.0,6247.0,729.340000000001,1818.240215295319
14,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,107,50.0,6334.0,6334.0,642.340000000001,1734.4800950290967
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6138.0,6138.0,838.340000000001,2063.8416571093035
2,50.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6200.0,6200.0,776.340000000001,2030.133109952627
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6241.0,6241.0,735.340000000001,1975.3612279902914
4,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,33,50.0,6252.0,6252.0,724.340000000001,1903.5387275610585
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6138.0,6138.0,838.340000000001,2061.0973403765624
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6152.0,6152.0,824.340000000001,2058.8769747513024
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6133.0,6133.0,843.340000000001,2066.4532612861362
2,400.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6228.0,6228.0,748.340000000001,2097.408520626881
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6111.0,6111.0,865.340000000001,2053.693686095295
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6168.0,6168.0,808.340000000001,1994.1460876049225
4,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,107,50.0,6149.0,6149.0,827.340000000001,1977.6434217947558
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6120.0,6120.0,856.340000000001,2010.1895065906888
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6135.0,6135.0,841.340000000001,2096.164515491794
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6172.0,6172.0,804.340000000001,2004.072828244787
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6136.0,6136.0,840.340000000001,2077.0397108664924
2,800.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6203.0,6203.0,773.340000000001,2066.7389689636
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,800.0,138,50.0,6203.0,6203.0,773.340000000001,2066.716499019681
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,800.0,7,50.0,6167.0,6167.0,809.340000000001,2068.443010619167
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,800.0,90,100.0,6167.0,6167.0,809.340000000001,2069.4527263087784
6,0.0,-1.0,-1.0,6976.340000000001,6,50.0,800.0,137,50.0,6168.0,6168.0,808.340000000001,2069.4918590966927
7,0.0,-1.0,-1.0,6976.340000000001,7,50.0,800.0,21,50.0,6205.0,6205.0,771.340000000001,2116.822096873614
8,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,800.0,139,100.0,6205.0,6205.0,771.340000000001,2116.8305325721976
2,400.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6174.0,6174.0,802.340000000001,2026.484633452292
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6109.0,6109.0,867.340000000001,2061.795317898717
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6140.0,6140.0,836.340000000001,2024.4418425577455
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6159.0,6159.0,817.340000000001,1969.4141590638715
2,50.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6135.0,6135.0,841.340000000001,2050.496744124156
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6134.0,6134.0,842.340000000001,2040.0882241192348
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6147.0,6147.0,829.340000000001,1998.411154182696
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,33,50.0,6157.0,6157.0,819.340000000001,1925.828322629728
5,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,31,200.0,6180.0,6180.0,796.340000000001,1828.2535992419819
2,50.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6099.0,6099.0,877.340000000001,2073.5389653909383
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6116.0,6116.0,860.340000000001,2001.7436611020514
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6137.0,6137.0,839.340000000001,2063.7437483630265
2,50.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6203.0,6203.0,773.340000000001,2054.3125336680137
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,50.0,107,50.0,6146.0,6146.0,830.340000000001,1970.1017588356483
4,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,50.0,119,50.0,6383.0,6383.0,593.340000000001,2070.37383312078
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6137.0,6137.0,839.340000000001,2077.2987397574516
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6161.0,6161.0,815.340000000001,2073.4745531476437
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6183.0,6183.0,793.340000000001,2002.6562262303864
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6136.0,6136.0,840.340000000001,2065.587332285648
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6157.0,6157.0,819.340000000001,2051.5095527626213
3,0.0,-1.0,-1.0,6976.340000000001,-1,100.0,200.0,38,200.0,6163.0,6163.0,813.340000000001,1968.5620693425542
2,50.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6135.0,6135.0,841.340000000001,2064.0036614421842
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,50.0,43,50.0,6086.0,6086.0,890.340000000001,2066.2714114710116
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,38,200.0,6129.0,6129.0,847.340000000001,2000.8616378610707
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,33,50.0,6147.0,6147.0,829.340000000001,1934.5691583135244
6,0.0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,31,200.0,6186.0,6186.0,790.340000000001,1791.8585515051864
7,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,107,50.0,6124.0,6124.0,852.340000000001,1759.4319719194975
2,50.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6136.0,6136.0,840.340000000001,2063.6182137290184
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6196.0,6196.0,780.340000000001,1981.8028778201317
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,9,50.0,6192.0,6192.0,784.340000000001,1968.2950105301836
