Total Line Failures,Steady State,Accumulation of Failed Capacities
21,18,6075.0
22,19,6045.0
23,20,6127.0
24,21,6127.0
25,22,6127.0
26,23,6133.0
27,24,6252.0
28,25,6248.0
29,-1,6238.0
5,2,6121.0
6,3,6127.0
7,-1,6127.0
5,-1,6096.0
5,2,6115.0
6,-1,6115.0
5,2,6140.0
6,3,6138.0
7,4,6117.0
8,5,6091.0
9,6,6091.0
10,7,6096.0
11,8,6166.0
12,9,6155.0
13,10,6108.0
14,11,6091.0
15,12,6176.0
16,13,6167.0
17,14,6165.0
18,-1,6167.0
5,-1,6090.0
5,-1,6109.0
5,-1,6152.0
5,-1,6152.0
5,2,6164.0
6,-1,6180.0
5,-1,6096.0
5,-1,6178.0
5,2,6169.0
6,3,6162.0
7,4,6169.0
8,5,6172.0
9,6,6195.0
10,7,6189.0
11,-1,6178.0
5,2,6133.0
6,-1,6104.0
5,2,6096.0
6,-1,6099.0
5,-1,6155.0
5,-1,6136.0
5,2,6140.0
6,3,6134.0
7,4,6131.0
8,-1,6131.0
5,2,6066.0
6,3,6078.0
7,4,6150.0
8,5,6076.0
9,6,6076.0
10,7,6080.0
11,8,6077.0
12,9,6071.0
13,10,6096.0
14,11,6080.0
15,12,6040.0
16,13,6050.0
17,14,6082.0
18,15,6093.0
19,16,6090.0
20,17,6092.0
21,18,6109.0
22,19,6131.0
23,20,6160.0
24,21,6162.0
25,22,6155.0
26,23,6159.0
27,24,6142.0
28,-1,6186.0
5,2,6113.0
6,3,6116.0
7,4,6140.0
8,-1,6129.0
5,2,6137.0
6,3,6112.0
7,-1,6112.0
5,2,6134.0
6,3,6134.0
7,4,6134.0
8,5,6136.0
9,6,6147.0
10,-1,6132.0
5,-1,6103.0
5,-1,6108.0
5,-1,6130.0
5,-1,6121.0
5,2,6106.0
6,3,6110.0
7,4,6118.0
8,-1,6109.0
5,-1,6110.0
5,2,6100.0
6,-1,6098.0
5,-1,6121.0
5,2,6110.0
6,3,6124.0
7,-1,6127.0
5,2,6119.0
6,-1,6119.0
5,2,6057.0
6,3,6049.0
7,4,6049.0
8,5,6049.0
9,6,6032.0
10,7,6030.0
11,8,6060.0
12,9,5971.0
13,10,5971.0
14,11,5978.0
15,12,5905.0
16,13,6001.0
17,14,6021.0
18,15,6044.0
19,16,5949.0
20,17,6036.0
21,18,6042.0
22,19,6027.0
23,20,6021.0
24,21,6024.0
25,22,6031.0
26,23,6033.0
27,24,6032.0
28,25,6036.0
29,26,6060.0
30,27,6034.0
31,28,6147.0
32,29,6107.0
33,30,6105.0
34,31,6204.0
35,32,6204.0
36,33,6204.0
37,34,6204.0
38,35,6204.0
39,36,6204.0
40,37,6204.0
41,38,6204.0
42,-1,6204.0
5,-1,6116.0
5,-1,6120.0
5,2,6100.0
6,3,6101.0
7,4,6099.0
8,5,6108.0
9,-1,6091.0
5,2,6104.0
6,-1,6125.0
5,-1,6101.0
5,2,6133.0
6,3,6142.0
7,4,6149.0
8,-1,6150.0
5,-1,6113.0
5,-1,6096.0
5,-1,6140.0
5,-1,6110.0
5,-1,6080.0
5,-1,6117.0
5,2,6103.0
6,3,6107.0
7,-1,6106.0
5,2,6178.0
6,3,6086.0
7,4,6085.0
8,5,6163.0
9,6,6081.0
10,7,6084.0
11,8,6090.0
12,9,6069.0
13,10,6019.0
14,11,6075.0
15,12,6078.0
16,13,6111.0
17,14,6111.0
18,15,6102.0
19,16,6097.0
20,17,6096.0
21,18,6096.0
22,19,6096.0
23,-1,6129.0
5,-1,6137.0
5,-1,6129.0
5,2,6093.0
6,3,6093.0
7,4,6093.0
8,5,6097.0
9,6,6137.0
10,7,6166.0
11,-1,6136.0
5,2,6099.0
6,3,6097.0
7,4,6103.0
8,5,6105.0
9,-1,6106.0
5,-1,6115.0
5,2,6110.0
6,3,6105.0
7,4,6123.0
8,5,6144.0
9,6,6143.0
10,7,6133.0
11,8,6145.0
12,-1,6135.0
5,2,6111.0
6,-1,6125.0
5,-1,6109.0
5,2,6112.0
6,3,6120.0
7,-1,6141.0
5,-1,6096.0
5,-1,6152.0
5,2,6167.0
6,-1,6166.0
5,2,6106.0
6,-1,6106.0
5,2,6130.0
6,3,6125.0
7,4,6132.0
8,-1,6149.0
5,-1,6206.0
5,-1,6141.0
5,2,6129.0
6,3,6181.0
7,4,6164.0
8,5,6188.0
9,-1,6189.0
5,2,6175.0
6,3,6174.0
7,-1,6178.0
5,-1,6129.0
5,-1,6129.0
5,2,6168.0
6,3,6157.0
7,4,6167.0
8,5,6167.0
9,-1,6154.0
5,-1,6145.0
5,2,6136.0
6,3,6143.0
7,-1,6134.0
5,2,6119.0
6,-1,6119.0
5,-1,6170.0
5,2,6128.0
6,3,6126.0
7,4,6125.0
8,-1,6125.0
5,2,6110.0
6,3,6111.0
7,4,6132.0
8,-1,6117.0
5,2,6108.0
6,-1,6100.0
5,2,6125.0
6,3,6121.0
7,-1,6112.0
5,2,6109.0
6,3,6116.0
7,-1,6117.0
5,2,6078.0
6,3,6125.0
7,-1,6114.0
5,2,6101.0
6,3,6102.0
7,-1,6097.0
5,-1,6180.0
5,2,6140.0
6,3,6144.0
7,4,6138.0
8,5,6143.0
9,6,6157.0
10,-1,6146.0
5,-1,6123.0
5,-1,6106.0
5,-1,6101.0
5,2,6108.0
6,-1,6129.0
5,2,6091.0
6,3,6084.0
7,4,6091.0
8,5,6091.0
9,-1,6098.0
5,2,6141.0
6,3,6129.0
7,4,6128.0
8,5,6066.0
9,6,6070.0
10,7,6010.0
11,8,6159.0
12,-1,6180.0
5,-1,6150.0
5,-1,6134.0
5,-1,6123.0
5,2,6138.0
6,3,6123.0
7,4,6128.0
8,-1,6128.0
5,-1,6111.0
5,-1,6141.0
5,-1,6119.0
5,2,6120.0
6,-1,6124.0
5,-1,6131.0
5,2,6057.0
6,3,6089.0
7,4,6089.0
8,5,6089.0
9,6,6076.0
10,7,6061.0
11,8,6081.0
12,9,6027.0
13,10,6063.0
14,11,6122.0
15,12,6077.0
16,13,6073.0
17,14,6082.0
18,15,6073.0
19,16,6100.0
20,17,6100.0
21,18,6100.0
22,19,6071.0
23,20,6071.0
24,21,6101.0
25,22,6121.0
26,23,6169.0
27,24,6199.0
28,25,6198.0
29,26,6200.0
30,27,6204.0
31,28,6219.0
32,29,6219.0
33,30,6219.0
34,31,6219.0
35,32,6204.0
36,33,6204.0
37,34,6200.0
38,35,6897.0
39,36,6897.0
40,37,6897.0
41,38,6897.0
42,-1,6897.0
5,2,6177.0
6,-1,6177.0
5,2,6145.0
6,3,6144.0
7,4,6144.0
8,5,6148.0
9,-1,6159.0
5,-1,6078.0
5,-1,6098.0
5,2,6142.0
6,-1,6158.0
5,2,6115.0
6,-1,6210.0
5,2,6131.0
6,3,6143.0
7,-1,6127.0
5,2,6102.0
6,-1,6100.0
5,2,6116.0
6,-1,6128.0
5,2,6097.0
6,3,6100.0
7,4,6102.0
8,5,6092.0
9,6,6122.0
10,7,6099.0
11,8,6096.0
12,9,6110.0
13,10,6110.0
14,11,6084.0
15,12,6084.0
16,13,6094.0
17,14,6086.0
18,15,6115.0
19,16,6091.0
20,17,6087.0
21,18,6077.0
22,19,6063.0
23,20,6050.0
24,21,6052.0
25,22,6071.0
26,23,6136.0
27,24,6157.0
28,25,6149.0
29,26,6153.0
30,27,6095.0
31,-1,6229.0
5,2,6159.0
6,3,6151.0
7,4,6144.0
8,5,6161.0
9,-1,6161.0
5,-1,6133.0
5,-1,6168.0
5,2,6104.0
6,3,6142.0
7,4,6177.0
8,5,6177.0
9,-1,6177.0
5,-1,6112.0
5,2,6140.0
6,3,6120.0
7,4,6120.0
8,-1,6135.0
5,2,6128.0
6,3,6114.0
7,-1,6114.0
5,2,6108.0
6,3,6109.0
7,-1,6108.0
5,-1,6113.0
5,-1,6141.0
5,2,6080.0
6,3,6066.0
7,4,6069.0
8,5,6070.0
9,6,6061.0
10,7,6066.0
11,8,6094.0
12,9,6073.0
13,10,6059.0
14,11,6029.0
15,12,6013.0
16,-1,6070.0
5,-1,6083.0
5,2,6123.0
6,-1,6136.0
5,-1,6150.0
5,-1,6117.0
5,2,6186.0
6,3,6188.0
7,-1,6191.0
5,-1,6119.0
5,2,6149.0
6,-1,6154.0
5,-1,6104.0
5,2,6108.0
6,-1,6128.0
5,2,6096.0
6,-1,6096.0
5,2,6148.0
6,3,6151.0
7,4,6162.0
8,-1,6143.0
5,2,6105.0
6,-1,6105.0
5,-1,6097.0
5,2,6118.0
6,3,6117.0
7,4,6103.0
8,-1,6131.0
5,-1,6083.0
5,-1,6144.0
5,2,6035.0
6,3,6033.0
7,4,6032.0
8,5,6012.0
9,6,6012.0
10,7,5983.0
11,8,6003.0
12,9,6090.0
13,10,6167.0
14,11,6034.0
15,12,6034.0
16,13,6175.0
17,14,6178.0
18,15,6179.0
19,16,6191.0
20,17,6190.0
21,18,6198.0
22,19,6201.0
23,20,6202.0
24,21,6204.0
25,22,6204.0
26,23,6187.0
27,24,6166.0
28,25,6106.0
29,26,6162.0
30,27,6194.0
31,-1,6194.0
5,-1,6126.0
5,-1,6119.0
5,2,6134.0
6,-1,6130.0
5,-1,6108.0
5,2,6116.0
6,-1,6114.0
5,2,6097.0
6,-1,6136.0
5,-1,6096.0
5,2,6102.0
6,3,6122.0
7,4,6126.0
8,-1,6126.0
5,-1,6107.0
5,2,6095.0
6,3,6089.0
7,4,6111.0
8,-1,6125.0
5,2,6118.0
6,3,6133.0
7,-1,6133.0
5,2,6098.0
6,-1,6105.0
5,-1,6110.0
5,2,6106.0
6,-1,6105.0
5,2,6107.0
6,3,6117.0
7,4,6119.0
8,5,6119.0
9,-1,6140.0
5,2,6186.0
6,3,6186.0
7,4,6186.0
8,5,6192.0
9,6,6171.0
10,-1,6185.0
5,2,6136.0
6,-1,6142.0
5,2,6130.0
6,3,6114.0
7,-1,6115.0
5,-1,6128.0
5,-1,6135.0
5,-1,6111.0
5,-1,6097.0
5,-1,6107.0
5,2,6083.0
6,3,6087.0
7,-1,6069.0
5,2,6034.0
6,3,6022.0
7,4,6021.0
8,5,6042.0
9,6,6060.0
10,7,6023.0
11,8,6010.0
12,9,5910.0
13,10,5970.0
14,11,5969.0
15,12,6059.0
16,13,6053.0
17,14,6029.0
18,15,6035.0
19,16,6061.0
20,17,6087.0
21,18,6078.0
22,19,6078.0
23,20,6080.0
24,21,6085.0
25,22,6081.0
26,23,6105.0
27,24,6147.0
28,25,6153.0
29,26,6148.0
30,27,6204.0
31,28,6094.0
32,29,6092.0
33,30,6196.0
34,31,6195.0
35,32,6195.0
36,33,6195.0
37,34,6195.0
38,35,6195.0
39,36,6195.0
40,37,6195.0
41,38,6201.0
42,39,6201.0
43,-1,6201.0
5,2,6119.0
6,3,6107.0
7,4,6074.0
8,5,6069.0
9,6,6069.0
10,7,6094.0
11,8,6077.0
12,9,6076.0
13,10,6057.0
14,11,6056.0
15,12,6069.0
16,13,6070.0
17,14,6061.0
18,15,6109.0
19,16,6103.0
20,17,6106.0
21,18,6149.0
22,19,6149.0
23,20,6242.0
24,21,6149.0
25,22,6166.0
26,23,6178.0
27,24,6150.0
28,25,6140.0
29,26,6144.0
30,27,6146.0
31,28,6165.0
32,-1,6164.0
5,2,6141.0
6,-1,6127.0
5,2,6123.0
6,-1,6163.0
5,2,6159.0
6,-1,6155.0
5,-1,6121.0
5,-1,6129.0
5,2,6108.0
6,3,6122.0
7,-1,6128.0
5,2,6053.0
6,3,6049.0
7,4,6049.0
8,5,6038.0
9,6,6049.0
10,7,6032.0
11,8,6058.0
12,9,6069.0
13,10,6058.0
14,11,6049.0
15,12,5978.0
16,13,5985.0
17,14,5904.0
18,15,5969.0
19,16,5955.0
20,17,6082.0
21,18,6050.0
22,19,6061.0
23,20,6066.0
24,21,6098.0
25,-1,6168.0
5,2,6132.0
6,3,6132.0
7,-1,6129.0
5,-1,6096.0
5,2,6161.0
6,3,6159.0
7,4,6146.0
8,-1,6146.0
5,-1,6126.0
5,2,6134.0
6,-1,6145.0
5,-1,6140.0
5,2,6088.0
6,-1,6115.0
5,-1,6183.0
5,2,6108.0
6,-1,6122.0
5,2,6125.0
6,-1,6125.0
5,2,6091.0
6,-1,6082.0
5,-1,6117.0
5,2,6155.0
6,3,6155.0
7,-1,6136.0
5,2,6096.0
6,-1,6096.0
5,2,6141.0
6,-1,6138.0
5,-1,6127.0
5,-1,6080.0
5,2,6110.0
6,3,6097.0
7,-1,6099.0
5,-1,6100.0
5,2,6102.0
6,-1,6101.0
5,2,6159.0
6,3,6177.0
7,4,6142.0
8,5,6090.0
9,6,6090.0
10,7,6098.0
11,8,6073.0
12,9,6073.0
13,10,6068.0
14,11,6069.0
15,12,6067.0
16,13,6075.0
17,14,6083.0
18,15,6121.0
19,16,6212.0
20,17,6165.0
21,18,6139.0
22,19,6078.0
23,20,6078.0
24,21,6078.0
25,22,6078.0
26,23,6077.0
27,24,6075.0
28,25,6105.0
29,26,6125.0
30,27,6126.0
31,28,6200.0
32,29,6132.0
33,30,6131.0
34,31,6279.0
35,32,6279.0
36,-1,6266.0
5,-1,6144.0
5,2,6096.0
6,3,6116.0
7,4,6143.0
8,-1,6143.0
5,2,6127.0
6,3,6121.0
7,4,6121.0
8,5,6108.0
9,6,6114.0
10,7,6107.0
11,-1,6109.0
5,2,6116.0
6,3,6112.0
7,4,6102.0
8,-1,6103.0
5,2,6120.0
6,3,6134.0
7,-1,6134.0
5,2,6127.0
6,3,6129.0
7,-1,6137.0
5,-1,6187.0
5,2,6099.0
6,3,6095.0
7,4,6118.0
8,5,6125.0
9,6,6111.0
10,7,6111.0
11,8,6174.0
12,9,6122.0
13,10,6122.0
14,11,6120.0
15,12,6120.0
16,13,6120.0
17,14,6122.0
18,15,6162.0
19,16,6024.0
20,17,6035.0
21,18,6105.0
22,19,6105.0
23,20,6105.0
24,21,6105.0
25,22,6105.0
26,23,6105.0
27,24,6106.0
28,25,6119.0
29,26,6144.0
30,27,6144.0
31,28,6145.0
32,29,6149.0
33,30,6144.0
34,31,6120.0
35,32,6297.0
36,-1,6298.0
5,-1,6118.0
5,2,6186.0
6,3,6186.0
7,-1,6170.0
5,2,6166.0
6,3,6167.0
7,4,6167.0
8,-1,6163.0
5,2,6104.0
6,3,6128.0
7,-1,6130.0
5,2,6103.0
6,-1,6121.0
5,-1,6114.0
5,-1,6110.0
5,2,6172.0
6,3,6148.0
7,-1,6148.0
5,-1,6108.0
5,-1,6084.0
5,-1,6128.0
5,2,6119.0
6,3,6119.0
7,4,6117.0
8,5,6114.0
9,-1,6114.0
5,2,6118.0
6,3,6101.0
7,-1,6091.0
5,2,6136.0
6,3,6116.0
7,4,6116.0
8,5,6124.0
9,-1,6130.0
5,-1,6122.0
5,2,6116.0
6,3,6133.0
7,4,6133.0
8,-1,6133.0
5,-1,6144.0
5,-1,6138.0
5,-1,6133.0
5,2,5934.0
6,3,5941.0
7,4,5941.0
8,5,5924.0
9,6,5928.0
10,7,6022.0
11,8,6097.0
12,-1,6097.0
5,-1,6132.0
5,-1,6116.0
5,-1,6093.0
5,-1,6089.0
5,2,6122.0
6,3,6117.0
7,-1,6103.0
5,2,6105.0
6,-1,6094.0
5,-1,6139.0
5,-1,6118.0
5,-1,6113.0
5,2,6154.0
6,-1,6154.0
5,-1,6135.0
5,-1,6116.0
5,-1,6117.0
5,2,6116.0
6,-1,6142.0
5,-1,6124.0
5,-1,6125.0
5,-1,6137.0
5,-1,6167.0
5,-1,6103.0
5,2,6112.0
6,3,6112.0
7,4,6115.0
8,-1,6096.0
5,-1,6103.0
5,2,6081.0
6,-1,6095.0
5,-1,6178.0
5,-1,6132.0
5,-1,6123.0
5,2,6121.0
6,3,6121.0
7,4,6141.0
8,-1,6141.0
5,2,6107.0
6,3,6136.0
7,-1,6112.0
5,-1,6134.0
5,2,6096.0
6,-1,6129.0
5,-1,6150.0
5,-1,6110.0
5,2,6131.0
6,3,6131.0
7,-1,6130.0
5,2,6140.0
6,3,6152.0
7,-1,6149.0
5,2,6078.0
6,3,6066.0
7,4,6072.0
8,5,6069.0
9,6,6098.0
10,7,6137.0
11,8,6190.0
12,9,6076.0
13,10,6076.0
14,11,6112.0
15,12,6051.0
16,13,6041.0
17,14,6081.0
18,15,6079.0
19,16,6081.0
20,17,6081.0
21,18,6095.0
22,19,6081.0
23,20,6090.0
24,21,6108.0
25,22,6158.0
26,23,6157.0
27,24,6157.0
28,25,6158.0
29,26,6162.0
30,27,6172.0
31,28,6172.0
32,-1,6169.0
5,2,6108.0
6,3,6127.0
7,-1,6130.0
5,2,6080.0
6,3,6095.0
7,-1,6113.0
5,2,6158.0
6,3,6175.0
7,-1,6190.0
5,2,6109.0
6,-1,6111.0
5,2,6139.0
6,-1,6136.0
5,2,6128.0
6,3,6132.0
7,-1,6138.0
5,2,6147.0
6,-1,6148.0
5,2,6163.0
6,3,6163.0
7,4,6174.0
8,5,6154.0
9,-1,6154.0
5,2,6053.0
6,3,6049.0
7,4,6049.0
8,5,6032.0
9,6,6058.0
10,7,6058.0
11,8,6049.0
12,9,5971.0
13,10,5978.0
14,11,5978.0
15,12,5978.0
16,13,5978.0
17,14,5915.0
18,15,5980.0
19,16,5983.0
20,17,5969.0
21,18,5962.0
22,19,5974.0
23,20,6087.0
24,21,6074.0
25,22,6104.0
26,23,6147.0
27,24,6141.0
28,25,6148.0
29,26,6164.0
30,27,6165.0
31,28,6167.0
32,-1,6168.0
5,-1,6195.0
5,2,6110.0
6,3,6115.0
7,-1,6130.0
5,2,6101.0
6,-1,6099.0
5,2,6109.0
6,-1,6098.0
5,-1,6068.0
5,2,6160.0
6,-1,6164.0
5,-1,6123.0
5,-1,6120.0
5,2,6111.0
6,3,6121.0
7,4,6116.0
8,-1,6115.0
5,2,6153.0
6,3,6145.0
7,4,6144.0
8,5,6147.0
9,-1,6146.0
5,-1,6114.0
5,2,6163.0
6,3,6163.0
7,-1,6163.0
5,-1,6175.0
5,2,6089.0
6,3,6107.0
7,4,6119.0
8,-1,6119.0
5,2,6116.0
6,3,6118.0
7,-1,6127.0
5,-1,6099.0
5,2,6116.0
6,3,6121.0
7,4,6126.0
8,5,6126.0
9,6,6126.0
10,7,6126.0
11,8,6126.0
12,9,6117.0
13,10,6137.0
14,-1,6153.0
5,2,6174.0
6,3,6175.0
7,4,6175.0
8,-1,6175.0
5,2,6116.0
6,-1,6127.0
5,2,6109.0
6,3,6122.0
7,4,6122.0
8,5,6120.0
9,-1,6123.0
5,2,6093.0
6,3,6107.0
7,4,6107.0
8,-1,6088.0
5,2,6090.0
6,-1,6101.0
5,2,6062.0
6,3,6069.0
7,4,6046.0
8,5,6072.0
9,6,6102.0
10,7,6076.0
11,8,6061.0
12,9,6084.0
13,10,6084.0
14,11,6085.0
15,12,6094.0
16,13,6093.0
17,14,6083.0
18,15,6095.0
19,16,6095.0
20,17,6095.0
21,18,6117.0
22,19,6117.0
23,20,6117.0
24,21,6122.0
25,22,6173.0
26,23,6156.0
27,24,6155.0
28,25,6183.0
29,26,6183.0
30,27,6183.0
31,28,6183.0
32,29,6184.0
33,30,6215.0
34,31,6175.0
35,32,6172.0
36,33,6193.0
37,34,6190.0
38,35,6150.0
39,36,6140.0
40,-1,6181.0
5,2,6142.0
6,3,6145.0
7,-1,6170.0
5,2,6146.0
6,-1,6153.0
5,2,6130.0
6,3,6114.0
7,-1,6136.0
5,2,6151.0
6,3,6149.0
7,4,6149.0
8,-1,6141.0
5,2,6149.0
6,-1,6123.0
5,-1,6122.0
5,2,6114.0
6,3,6115.0
7,4,6117.0
8,5,6117.0
9,6,6124.0
10,7,6200.0
11,-1,6098.0
5,-1,6070.0
5,-1,6133.0
5,2,6152.0
6,3,6152.0
7,-1,6148.0
5,2,6122.0
6,3,6122.0
7,4,6127.0
8,5,6118.0
9,6,6122.0
10,7,6149.0
11,-1,6136.0
5,-1,6114.0
5,-1,6137.0
5,2,6116.0
6,3,6116.0
7,4,6140.0
8,-1,6144.0
5,2,6120.0
6,3,6120.0
7,-1,6124.0
5,2,6115.0
6,3,6115.0
7,4,6116.0
8,5,6116.0
9,-1,6115.0
5,-1,6142.0
5,2,6086.0
6,-1,6110.0
5,2,6084.0
6,-1,6084.0
5,2,6168.0
6,3,6156.0
7,4,6167.0
8,5,6167.0
9,6,6151.0
10,-1,6151.0
5,-1,6113.0
5,2,6144.0
6,-1,6144.0
5,-1,6129.0
5,2,6113.0
6,3,6134.0
7,4,6134.0
8,-1,6135.0
5,2,6099.0
6,3,6100.0
7,4,6100.0
8,-1,6121.0
5,-1,6126.0
5,2,6118.0
6,3,6135.0
7,4,6135.0
8,5,6108.0
9,6,6128.0
10,-1,6128.0
5,-1,6157.0
5,2,6097.0
6,3,6089.0
7,4,6118.0
8,5,6118.0
9,6,6120.0
10,7,6107.0
11,8,6113.0
12,9,6137.0
13,10,6093.0
14,11,6109.0
15,12,6124.0
16,13,6120.0
17,14,6123.0
18,15,6123.0
19,16,6123.0
20,17,6122.0
21,18,6102.0
22,19,6064.0
23,20,6064.0
24,21,6063.0
25,22,6068.0
26,23,6050.0
27,24,6104.0
28,25,6076.0
29,-1,6183.0
5,2,6143.0
6,-1,6129.0
5,2,6152.0
6,3,6160.0
7,-1,6152.0
5,2,6115.0
6,-1,6130.0
5,2,6104.0
6,3,6101.0
7,4,6089.0
8,5,6089.0
9,6,6130.0
10,7,6111.0
11,8,6105.0
12,9,6105.0
13,10,6105.0
14,11,6179.0
15,12,6105.0
16,13,6136.0
17,14,6136.0
18,15,6049.0
19,16,6105.0
20,17,6096.0
21,18,6100.0
22,19,6102.0
23,20,6110.0
24,21,6119.0
25,22,6132.0
26,23,6134.0
27,24,6138.0
28,25,6137.0
29,26,6137.0
30,27,6139.0
31,28,6137.0
32,29,6138.0
33,30,6138.0
34,31,6138.0
35,32,6113.0
36,33,6306.0
37,34,6306.0
38,35,6310.0
39,-1,6282.0
5,2,6148.0
6,-1,6148.0
5,2,6132.0
6,3,6110.0
7,4,6124.0
8,5,6127.0
9,6,6127.0
10,7,6158.0
11,-1,6130.0
5,2,6130.0
6,-1,6154.0
5,2,6125.0
6,3,6127.0
7,4,6125.0
8,5,6125.0
9,6,6128.0
10,-1,6121.0
5,2,6161.0
6,3,6173.0
7,4,6127.0
8,-1,6172.0
5,-1,6118.0
5,2,6143.0
6,3,6114.0
7,4,6112.0
8,-1,6126.0
5,2,6098.0
6,-1,6121.0
5,-1,6096.0
5,2,6113.0
6,-1,6123.0
5,-1,6148.0
5,2,6126.0
6,-1,6126.0
5,-1,6105.0
5,-1,6112.0
5,2,6110.0
6,-1,6112.0
5,2,6100.0
6,3,6113.0
7,4,6104.0
8,5,6102.0
9,6,6132.0
10,7,6097.0
11,8,6190.0
12,9,6079.0
13,10,6094.0
14,11,6073.0
15,12,6068.0
16,13,6068.0
17,14,6104.0
18,15,6117.0
19,16,6118.0
20,17,6111.0
21,18,6111.0
22,19,6118.0
23,20,6120.0
24,21,6118.0
25,22,6118.0
26,23,6164.0
27,24,6149.0
28,25,6156.0
29,26,6171.0
30,27,6171.0
31,28,6170.0
32,29,6131.0
33,30,6145.0
34,31,6155.0
35,32,6169.0
36,33,6170.0
37,34,6170.0
38,35,6177.0
39,36,6205.0
40,37,6196.0
41,38,6183.0
42,39,6183.0
43,40,6171.0
44,41,6481.0
45,42,6485.0
46,43,6485.0
47,44,6502.0
48,-1,6535.0
5,2,6058.0
6,3,6060.0
7,4,6060.0
8,5,6068.0
9,6,6061.0
10,7,5989.0
11,8,6093.0
12,9,6095.0
13,10,6073.0
14,11,6157.0
15,12,6157.0
16,13,6173.0
17,14,6174.0
18,15,6174.0
19,16,6174.0
20,17,6169.0
21,18,6210.0
22,19,6210.0
23,20,6210.0
24,21,6210.0
25,22,6210.0
26,23,6219.0
27,24,6194.0
28,25,6181.0
29,26,6195.0
30,27,6195.0
31,28,6195.0
32,29,6199.0
33,30,6141.0
34,31,6141.0
35,32,6571.0
36,-1,6571.0
5,2,6110.0
6,3,6063.0
7,4,6076.0
8,5,6067.0
9,6,6056.0
10,7,6038.0
11,8,6038.0
12,9,6079.0
13,10,6079.0
14,11,6078.0
15,12,6058.0
16,13,6060.0
17,14,6080.0
18,15,6062.0
19,16,6074.0
20,17,6190.0
21,18,6215.0
22,19,6215.0
23,20,6215.0
24,21,6181.0
25,22,6178.0
26,23,6107.0
27,24,6115.0
28,25,6125.0
29,26,6135.0
30,27,6144.0
31,28,6145.0
32,29,6146.0
33,30,6148.0
34,31,6203.0
35,32,6151.0
36,33,6165.0
37,34,6182.0
38,35,6219.0
39,36,6198.0
40,37,6198.0
41,38,6245.0
42,39,6261.0
43,40,6238.0
44,41,6516.0
45,42,6528.0
46,43,6527.0
47,44,6545.0
48,45,6527.0
49,46,6537.0
50,-1,6520.0
5,-1,6142.0
5,2,6135.0
6,3,6120.0
7,4,6124.0
8,-1,6138.0
5,2,6135.0
6,3,6180.0
7,4,6164.0
8,-1,6162.0
5,-1,6121.0
5,-1,6116.0
5,-1,6094.0
5,2,6116.0
6,-1,6125.0
5,-1,6114.0
5,2,6100.0
6,3,6100.0
7,-1,6093.0
5,-1,6124.0
5,2,6155.0
6,3,6140.0
7,-1,6150.0
5,2,6108.0
6,3,6105.0
7,-1,6128.0
5,2,6114.0
6,3,6121.0
7,4,6120.0
8,-1,6149.0
5,-1,6142.0
5,2,6121.0
6,-1,6132.0
5,2,6120.0
6,3,6140.0
7,4,6139.0
8,-1,6136.0
5,2,6120.0
6,-1,6120.0
5,-1,6113.0
5,2,6151.0
6,-1,6137.0
5,2,6114.0
6,-1,6129.0
5,2,6142.0
6,-1,6187.0
5,-1,6139.0
5,-1,6101.0
5,-1,6096.0
5,-1,6195.0
5,-1,6115.0
5,2,6144.0
6,3,6120.0
7,4,6125.0
8,5,6111.0
9,6,6107.0
10,7,6118.0
11,8,6117.0
12,9,6123.0
13,10,6118.0
14,11,6098.0
15,12,6079.0
16,13,6091.0
17,14,6122.0
18,15,6152.0
19,16,6138.0
20,17,6122.0
21,18,6153.0
22,19,6126.0
23,20,6127.0
24,21,6155.0
25,22,6126.0
26,23,6136.0
27,-1,6177.0
5,2,6107.0
6,3,6106.0
7,4,6142.0
8,-1,6147.0
5,2,6105.0
6,-1,6110.0
5,2,6096.0
6,3,6125.0
7,4,6099.0
8,-1,6135.0
5,2,6118.0
6,3,6118.0
7,4,6110.0
8,-1,6134.0
5,2,6143.0
6,3,6137.0
7,4,6137.0
8,5,6142.0
9,6,6155.0
10,7,6154.0
11,-1,6142.0
5,2,6128.0
6,-1,6082.0
5,-1,6133.0
5,-1,6177.0
5,2,6188.0
6,-1,6195.0
5,2,6150.0
6,-1,6149.0
5,-1,6120.0
5,2,6147.0
6,3,6153.0
7,4,6153.0
8,-1,6153.0
5,2,6116.0
6,-1,6123.0
5,2,6090.0
6,3,6081.0
7,4,6080.0
8,5,6087.0
9,6,6086.0
10,7,6065.0
11,8,6064.0
12,9,6059.0
13,10,6085.0
14,11,6117.0
15,12,6102.0
16,13,6070.0
17,14,6070.0
18,15,6070.0
19,16,6070.0
20,17,6092.0
21,18,6098.0
22,19,6110.0
23,20,6094.0
24,21,6183.0
25,22,6132.0
26,23,6118.0
27,24,6156.0
28,25,6180.0
29,26,6175.0
30,27,6183.0
31,28,6183.0
32,29,6183.0
33,30,6183.0
34,31,6185.0
35,32,6194.0
36,33,6136.0
37,34,6151.0
38,35,6156.0
39,36,6196.0
40,37,6214.0
41,38,6159.0
42,39,6653.0
43,-1,6651.0
5,-1,6108.0
5,2,6134.0
6,3,6123.0
7,4,6121.0
8,-1,6121.0
5,2,6096.0
6,-1,6096.0
5,-1,6098.0
5,-1,6156.0
5,2,6067.0
6,3,6067.0
7,4,6043.0
8,5,6041.0
9,6,6055.0
